reset,duration,log10_resp,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepBucketLikelihoods.1,multiStepBestPredictions.actual,multiStepBestPredictions.1,anomalyScore,anomalyLabel,multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=log10_resp,multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=log10_resp
int,string,string,string,string,string,string,string,string,string,string,float,float
R,,,,,,,,,,,,
0,313,2.5025909442,2015-11-03 22:05:10,2.5025909442,{2.4828758275: 0.076121032230862917	 2.5828760338000007: 0.02935059745821237	 2.54542494665: 0.091957103993925399	 2.5037606010631985: 0.26730644404073151	 2.519385686960386: 0.34003165695017934	 2.4679394907714443: 0.19523316532608853},{1: 0.19523316532608853	 2: 0.26730644404073151	 3: 0.34003165695017934	 4: 0.091957103993925399	 6: 0.02935059745821237},2.5025909442,2.51938568696,0.0,[],0.0305295131652,1.21717042276
0,289,2.5631568791,2015-11-03 22:05:20,2.5631568791,{2.48049736165: 0.20243537406289089	 2.5828760338000007: 0.025335761911036175	 2.54542494665: 0.079378394124191842	 2.5037606010631985: 0.23080392669769462	 2.519385686960386: 0.29351910518926722	 2.4679394907714443: 0.16852743801491937},{1: 0.16852743801491937	 2: 0.23080392669769462	 3: 0.29351910518926722	 4: 0.079378394124191842	 6: 0.025335761911036175},2.5631568791,2.51938568696,0.0,[],0.0309433156331,1.23282460753
0,287,2.4679788273,2015-11-03 22:05:30,2.4679788273,{2.48049736165: 0.17572952036525405	 2.5828760338000007: 0.021993395716163093	 2.54542494665: 0.068906569276151963	 2.503409704004239: 0.33227847329559479	 2.519385686960386: 0.25479722509823788	 2.4679394907714443: 0.14629481624859819},{1: 0.14629481624859819	 2: 0.33227847329559479	 3: 0.25479722509823788	 4: 0.068906569276151963	 6: 0.021993395716163093},2.4679788273,2.503409704,0.0,[],0.0310793023322,1.23887031346
0,314,2.466464867,2015-11-03 22:05:40,2.466464867,{2.48049736165: 0.15326551070162886	 2.54542494665: 0.060098044476850264	 2.503409704004239: 0.28983641886014189	 2.5769602873900004: 0.14698073306392603	 2.519385686960386: 0.22222576348510201	 2.4679394907714443: 0.12759352941235089},{1: 0.12759352941235089	 2: 0.28983641886014189	 3: 0.22222576348510201	 4: 0.060098044476850264	 5: 0.14698073306392603},2.466464867,2.503409704,0.0,[],0.0312518180579,1.24636393949
0,386,2.5042825912,2015-11-03 22:05:50,2.5042825912,{2.54542494665: 0.05262396864397402	 2.4767418013449998: 0.25854374966584515	 2.503409704004239: 0.25381664655437197	 2.5769602873900004: 0.12870151691880388	 2.519385686960386: 0.19458872100285859	 2.4679394907714443: 0.11172539721414645},{1: 0.11172539721414645	 2: 0.25381664655437197	 3: 0.19458872100285859	 4: 0.05262396864397402	 5: 0.12870151691880388},2.5042825912,2.47674180134,0.0,[],0.0311457886807,1.24218002677
0,399,2.4871999727,2015-11-03 22:06:00,2.4871999727,{2.54542494665: 0.046235324492457902	 2.503409704004239: 0.22302233821301934	 2.5769602873900004: 0.11307692199481904	 2.4736587210414998: 0.34853838027502643	 2.519385686960386: 0.1709653013631032	 2.4679394907714443: 0.098161733661574213},{1: 0.098161733661574213	 2: 0.22302233821301934	 3: 0.1709653013631032	 4: 0.046235324492457902	 5: 0.11307692199481904},2.4871999727,2.47365872104,0.0,[],0.0306567737634,1.22294975139
0,240,2.4496043817,2015-11-03 22:06:10,2.4496043817,{2.54542494665: 0.040740054964087356	 2.5769602873900004: 0.099637237713995561	 2.4736587210414998: 0.30711307696812745	 2.5036715701629673: 0.31536951466117075	 2.519385686960386: 0.15064533126875279	 2.4679394907714443: 0.0864947844238661},{1: 0.0864947844238661	 2: 0.31536951466117075	 3: 0.15064533126875279	 4: 0.040740054964087356	 5: 0.099637237713995561},2.4496043817,2.50367157016,0.0,[],0.0312894876742,1.24895979798
0,345,2.5180928605,2015-11-03 22:06:20,2.5180928605,{2.54542494665: 0.035987641197025022	 2.5769602873900004: 0.088014342736522824	 2.498730090924077: 0.39523311196713784	 2.4736587210414998: 0.27128768556119887	 2.519385686960386: 0.13307223405775512	 2.4679394907714443: 0.076404984480360302},{1: 0.076404984480360302	 2: 0.39523311196713784	 3: 0.13307223405775512	 4: 0.035987641197025022	 5: 0.088014342736522824},2.5180928605,2.49873009092,0.0,[],0.0309756266716,1.23626477675
0,288,2.5060813377,2015-11-03 22:06:30,2.5060813377,{2.54542494665: 0.14688300274563348	 2.4624389580500106: 0.13128520039294769	 2.5769602873900004: 0.048579368245346692	 2.498730090924077: 0.20394840159663913	 2.4736587210414998: 0.12694540568153403	 2.519385686960386: 0.34235862133789896},{1: 0.12694540568153403	 2: 0.20394840159663913	 3: 0.34235862133789896	 4: 0.14688300274563348	 5: 0.048579368245346692},2.5060813377,2.51938568696,0.0,[],0.0305225169944,1.21817454109
0,250,2.4803846937,2015-11-03 22:06:40,2.4803846937,{2.54542494665: 0.14638312053041772	 2.4624389580500106: 0.13041226835777919	 2.5769602873900004: 0.048227466281149184	 2.498730090924077: 0.2051385529710788	 2.4736587210414998: 0.12592461082326939	 2.51899783902227: 0.34391398103630583},{1: 0.12592461082326939	 2: 0.2051385529710788	 3: 0.34391398103630583	 4: 0.14638312053041772	 5: 0.048227466281149184},2.4803846937,2.51899783902,0.0,[],0.0307247827026,1.22655562849
